S.No,Date.Time,Temperature,RH,VPD,Logger,Day,Chamber,Exp
17739,4/11/17 16:39,31,32.5,3.0456766,5,1,2,1
17740,4/11/17 16:44,31,33,3.023116032,5,1,2,1
17741,4/11/17 16:49,31,33,3.023116032,5,1,2,1
17742,4/11/17 16:54,31,33,3.023116032,5,1,2,1
17743,4/11/17 16:59,31,32.5,3.0456766,5,1,2,1
17744,4/11/17 17:04,31,32.5,3.0456766,5,1,2,1
17745,4/11/17 17:09,31,32,3.068237167,5,1,2,1
17746,4/11/17 17:14,31,32.5,3.0456766,5,1,2,1
17747,4/11/17 17:19,31,33,3.023116032,5,1,2,1
17748,4/11/17 17:24,31,35,2.932873763,5,1,2,1
17749,4/11/17 17:29,31,33,3.023116032,5,1,2,1
17750,4/11/17 17:34,31,33.5,3.000555465,5,1,2,1
17751,4/11/17 17:39,31.5,34,3.063955374,5,1,2,1
17752,4/11/17 17:44,31.5,35,3.017531808,5,1,2,1
17753,4/11/17 17:49,31.5,46,2.506872579,5,1,2,1
17754,4/11/17 17:54,32,35,3.104309892,5,1,2,1
17755,4/11/17 17:59,32,35,3.104309892,5,1,2,1
17756,4/11/17 18:04,32,35,3.104309892,5,1,2,1
17757,4/11/17 18:09,31.5,34.5,3.040743591,5,1,2,1
17758,4/11/17 18:14,31,36.5,2.86519206,5,1,2,1
17759,4/11/17 18:19,31,36,2.887752628,5,1,2,1
17760,4/11/17 18:24,30.5,36,2.806441392,5,1,2,1
17761,4/11/17 18:29,30.5,36.5,2.784516069,5,1,2,1
17762,4/11/17 18:34,30.5,36,2.806441392,5,1,2,1
17763,4/11/17 18:39,30.5,36.5,2.784516069,5,1,2,1
17764,4/11/17 18:44,30.5,36.5,2.784516069,5,1,2,1
17765,4/11/17 18:49,30.5,36,2.806441392,5,1,2,1
17766,4/11/17 18:54,30.5,36.5,2.784516069,5,1,2,1
17767,4/11/17 18:59,30.5,36.5,2.784516069,5,1,2,1
17768,4/11/17 19:04,30.5,36.5,2.784516069,5,1,2,1
17769,4/11/17 19:09,30.5,36.5,2.784516069,5,1,2,1
17770,4/11/17 19:14,30.5,36.5,2.784516069,5,1,2,1
17771,4/11/17 19:19,30.5,36.5,2.784516069,5,1,2,1
17772,4/11/17 19:24,30.5,36.5,2.784516069,5,1,2,1
17773,4/11/17 19:29,30.5,36.5,2.784516069,5,1,2,1
17774,4/11/17 19:34,30.5,36,2.806441392,5,1,2,1
17775,4/11/17 19:39,30.5,36.5,2.784516069,5,1,2,1
17776,4/11/17 19:44,30.5,36.5,2.784516069,5,1,2,1
17777,4/11/17 19:49,30,37,2.684520753,5,1,2,1
17778,4/11/17 19:54,30.5,36.5,2.784516069,5,1,2,1
17779,4/11/17 19:59,30.5,37,2.762590745,5,1,2,1
17780,4/11/17 20:04,30.5,36.5,2.784516069,5,1,2,1
17781,4/11/17 20:09,30.5,37,2.762590745,5,1,2,1
17782,4/11/17 20:14,30,37,2.684520753,5,1,2,1
17783,4/11/17 20:19,30.5,36.5,2.784516069,5,1,2,1
17784,4/11/17 20:24,30,36.5,2.705826473,5,1,2,1
17785,4/11/17 20:29,30.5,36.5,2.784516069,5,1,2,1
17786,4/11/17 20:34,30.5,37,2.762590745,5,1,2,1
17787,4/11/17 20:39,30.5,36.5,2.784516069,5,1,2,1
17788,4/11/17 20:44,30,37,2.684520753,5,1,2,1
17789,4/11/17 20:49,30,37,2.684520753,5,1,2,1
17790,4/11/17 20:54,30,37,2.684520753,5,1,2,1
17791,4/11/17 20:59,30.5,36.5,2.784516069,5,1,2,1
17792,4/11/17 21:04,27.5,39,2.248596447,5,1,2,1
17793,4/11/17 21:09,25,44,1.780909619,5,1,2,1
17794,4/11/17 21:14,23.5,47,1.540533258,5,1,2,1
17795,4/11/17 21:19,22,48.5,1.366778717,5,1,2,1
17796,4/11/17 21:24,21.5,49.5,1.299911961,5,1,2,1
17797,4/11/17 21:29,21.5,50.5,1.274171131,5,1,2,1
17798,4/11/17 21:34,21,51,1.223205927,5,1,2,1
17799,4/11/17 21:39,21,51,1.223205927,5,1,2,1
17800,4/11/17 21:44,20.5,51.5,1.174019286,5,1,2,1
17801,4/11/17 21:49,20.5,51.5,1.174019286,5,1,2,1
17802,4/11/17 21:54,20.5,51.5,1.174019286,5,1,2,1
17803,4/11/17 21:59,20.5,51.5,1.174019286,5,1,2,1
17804,4/11/17 22:04,20.5,52,1.161915994,5,1,2,1
17805,4/11/17 22:09,20.5,52,1.161915994,5,1,2,1
17806,4/11/17 22:14,20.5,51.5,1.174019286,5,1,2,1
17807,4/11/17 22:19,20.5,51.5,1.174019286,5,1,2,1
17808,4/11/17 22:24,20.5,51.5,1.174019286,5,1,2,1
17809,4/11/17 22:29,20.5,52,1.161915994,5,1,2,1
17810,4/11/17 22:34,20.5,52,1.161915994,5,1,2,1
17811,4/11/17 22:39,20.5,52,1.161915994,5,1,2,1
17812,4/11/17 22:44,20.5,52.5,1.149812703,5,1,2,1
17813,4/11/17 22:49,20.5,52.5,1.149812703,5,1,2,1
17814,4/11/17 22:54,20.5,52.5,1.149812703,5,1,2,1
17815,4/11/17 22:59,20.5,52.5,1.149812703,5,1,2,1
17816,4/11/17 23:04,20.5,52.5,1.149812703,5,1,2,1
17817,4/11/17 23:09,20.5,53,1.137709411,5,1,2,1
17818,4/11/17 23:14,20.5,53,1.137709411,5,1,2,1
17819,4/11/17 23:19,20.5,53,1.137709411,5,1,2,1
17820,4/11/17 23:24,20.5,53,1.137709411,5,1,2,1
17821,4/11/17 23:29,20.5,53,1.137709411,5,1,2,1
17822,4/11/17 23:34,20.5,53,1.137709411,5,1,2,1
17823,4/11/17 23:39,20.5,53,1.137709411,5,1,2,1
17824,4/11/17 23:44,20.5,53,1.137709411,5,1,2,1
17825,4/11/17 23:49,20.5,53,1.137709411,5,1,2,1
17826,4/11/17 23:54,20.5,53,1.137709411,5,1,2,1
17827,4/11/17 23:59,20.5,53,1.137709411,5,1,2,1
17828,4/12/17 00:04,20.5,53,1.137709411,5,1,2,1
17829,4/12/17 00:09,20.5,53,1.137709411,5,1,2,1
17830,4/12/17 00:14,20.5,53,1.137709411,5,1,2,1
17831,4/12/17 00:19,20.5,53,1.137709411,5,1,2,1
17832,4/12/17 00:24,20.5,53,1.137709411,5,1,2,1
17833,4/12/17 00:29,20.5,53,1.137709411,5,1,2,1
17834,4/12/17 00:34,20.5,53.5,1.125606119,5,1,2,1
17835,4/12/17 00:39,20.5,53.5,1.125606119,5,1,2,1
17836,4/12/17 00:44,20.5,53,1.137709411,5,1,2,1
17837,4/12/17 00:49,20.5,53.5,1.125606119,5,1,2,1
17838,4/12/17 00:54,20.5,53.5,1.125606119,5,1,2,1
17839,4/12/17 00:59,20,53.5,1.091352906,5,1,2,1
17840,4/12/17 01:04,20,54,1.079617929,5,1,2,1
17841,4/12/17 01:09,20.5,53.5,1.125606119,5,1,2,1
17842,4/12/17 01:14,20.5,53.5,1.125606119,5,1,2,1
17843,4/12/17 01:19,20.5,54,1.113502828,5,1,2,1
17844,4/12/17 01:24,20.5,54,1.113502828,5,1,2,1
17845,4/12/17 01:29,20.5,54,1.113502828,5,1,2,1
17846,4/12/17 01:34,20.5,54,1.113502828,5,1,2,1
17847,4/12/17 01:39,20.5,54,1.113502828,5,1,2,1
17848,4/12/17 01:44,20.5,54,1.113502828,5,1,2,1
17849,4/12/17 01:49,20.5,54,1.113502828,5,1,2,1
17850,4/12/17 01:54,20.5,54,1.113502828,5,1,2,1
17851,4/12/17 01:59,20.5,54,1.113502828,5,1,2,1
17852,4/12/17 02:04,20.5,54.5,1.101399536,5,1,2,1
17853,4/12/17 02:09,20.5,54.5,1.101399536,5,1,2,1
17854,4/12/17 02:14,20.5,54.5,1.101399536,5,1,2,1
17855,4/12/17 02:19,20.5,54.5,1.101399536,5,1,2,1
17856,4/12/17 02:24,20.5,54.5,1.101399536,5,1,2,1
17857,4/12/17 02:29,20.5,54.5,1.101399536,5,1,2,1
17858,4/12/17 02:34,20.5,54.5,1.101399536,5,1,2,1
17859,4/12/17 02:39,20.5,54.5,1.101399536,5,1,2,1
17860,4/12/17 02:44,20.5,54.5,1.101399536,5,1,2,1
17861,4/12/17 02:49,20.5,54.5,1.101399536,5,1,2,1
17862,4/12/17 02:54,20.5,54,1.113502828,5,1,2,1
17863,4/12/17 02:59,20,54.5,1.067882951,5,1,2,1
17864,4/12/17 03:04,20.5,54.5,1.101399536,5,1,2,1
17865,4/12/17 03:09,20.5,55,1.089296245,5,1,2,1
17866,4/12/17 03:14,20,55,1.056147974,5,1,2,1
17867,4/12/17 03:19,20,55,1.056147974,5,1,2,1
17868,4/12/17 03:24,20,55,1.056147974,5,1,2,1
17869,4/12/17 03:29,20,55,1.056147974,5,1,2,1
17870,4/12/17 03:34,20,55,1.056147974,5,1,2,1
17871,4/12/17 03:39,20.5,55,1.089296245,5,1,2,1
17872,4/12/17 03:44,20.5,55,1.089296245,5,1,2,1
17873,4/12/17 03:49,20.5,55,1.089296245,5,1,2,1
17874,4/12/17 03:54,20.5,55,1.089296245,5,1,2,1
17875,4/12/17 03:59,20.5,55,1.089296245,5,1,2,1
17876,4/12/17 04:04,20.5,54.5,1.101399536,5,1,2,1
17877,4/12/17 04:09,20,55,1.056147974,5,1,2,1
17878,4/12/17 04:14,20,55,1.056147974,5,1,2,1
17879,4/12/17 04:19,20,55,1.056147974,5,1,2,1
17880,4/12/17 04:24,20.5,55,1.089296245,5,1,2,1
17881,4/12/17 04:29,20.5,55,1.089296245,5,1,2,1
17882,4/12/17 04:34,20,55,1.056147974,5,1,2,1
17883,4/12/17 04:39,20,55.5,1.044412996,5,1,2,1
17884,4/12/17 04:44,20.5,55,1.089296245,5,1,2,1
17885,4/12/17 04:49,20,55.5,1.044412996,5,1,2,1
17886,4/12/17 04:54,20,55.5,1.044412996,5,1,2,1
17887,4/12/17 04:59,20,55.5,1.044412996,5,1,2,1
17888,4/12/17 05:04,20,55.5,1.044412996,5,1,2,1
17889,4/12/17 05:09,20,55.5,1.044412996,5,1,2,1
17890,4/12/17 05:14,20,55.5,1.044412996,5,1,2,1
17891,4/12/17 05:19,20.5,55.5,1.077192953,5,1,2,1
17892,4/12/17 05:24,20.5,55.5,1.077192953,5,1,2,1
17893,4/12/17 05:29,20.5,55.5,1.077192953,5,1,2,1
17894,4/12/17 05:34,20.5,55.5,1.077192953,5,1,2,1
17895,4/12/17 05:39,20.5,55.5,1.077192953,5,1,2,1
17896,4/12/17 05:44,20.5,55.5,1.077192953,5,1,2,1
17897,4/12/17 05:49,20.5,55.5,1.077192953,5,1,2,1
17898,4/12/17 05:54,20.5,55.5,1.077192953,5,1,2,1
17899,4/12/17 05:59,20.5,55.5,1.077192953,5,1,2,1
17900,4/12/17 06:04,20,56,1.032678019,5,1,2,1
17901,4/12/17 06:09,20,56,1.032678019,5,1,2,1
17902,4/12/17 06:14,20.5,56,1.065089661,5,1,2,1
17903,4/12/17 06:19,20.5,56,1.065089661,5,1,2,1
17904,4/12/17 06:24,20.5,56,1.065089661,5,1,2,1
17905,4/12/17 06:29,20.5,56,1.065089661,5,1,2,1
17906,4/12/17 06:34,20.5,56,1.065089661,5,1,2,1
17907,4/12/17 06:39,20,56.5,1.020943041,5,1,2,1
17908,4/12/17 06:44,20,56.5,1.020943041,5,1,2,1
17909,4/12/17 06:49,20,56.5,1.020943041,5,1,2,1
17910,4/12/17 06:54,20.5,56.5,1.05298637,5,1,2,1
17911,4/12/17 06:59,20.5,56.5,1.05298637,5,1,2,1
17912,4/12/17 07:04,20.5,56.5,1.05298637,5,1,2,1
17913,4/12/17 07:09,20.5,56.5,1.05298637,5,1,2,1
17914,4/12/17 07:14,20.5,56,1.065089661,5,1,2,1
17915,4/12/17 07:19,22.5,69,0.848146215,5,1,2,1
17916,4/12/17 07:24,25,65,1.113068512,5,1,2,1
17917,4/12/17 07:29,26.5,60,1.390382835,5,1,2,1
17918,4/12/17 07:34,28,57.5,1.613069686,5,1,2,1
17919,4/12/17 07:39,28.5,57,1.680227564,5,1,2,1
17920,4/12/17 07:44,29,55.5,1.78998053,5,1,2,1
17921,4/12/17 07:49,28.5,63,1.445777206,5,1,2,1
17922,4/12/17 07:54,28.5,62,1.484852266,5,1,2,1
17923,4/12/17 07:59,28.5,61.5,1.504389796,5,1,2,1
17924,4/12/17 08:04,29,66.5,1.347513433,5,1,2,1
17925,4/12/17 08:09,29.5,65,1.44910029,5,1,2,1
17926,4/12/17 08:14,29.5,64.5,1.469801723,5,1,2,1
17927,4/12/17 08:19,30,64,1.534011859,5,1,2,1
17928,4/12/17 08:24,30,62.5,1.59792902,5,1,2,1
17929,4/12/17 08:29,30,63.5,1.555317579,5,1,2,1
17930,4/12/17 08:34,30,63.5,1.555317579,5,1,2,1
17931,4/12/17 08:39,30,63,1.576623299,5,1,2,1
17932,4/12/17 08:44,30,63,1.576623299,5,1,2,1
17933,4/12/17 08:49,30,62.5,1.59792902,5,1,2,1
17934,4/12/17 08:54,30.5,63,1.62247393,5,1,2,1
17935,4/12/17 08:59,30,61.5,1.64054046,5,1,2,1
17936,4/12/17 09:04,30.5,62.5,1.644399253,5,1,2,1
17937,4/12/17 09:09,30.5,61.5,1.6882499,5,1,2,1
17938,4/12/17 09:14,30.5,60,1.75402587,5,1,2,1
17939,4/12/17 09:19,30.5,60.5,1.732100547,5,1,2,1
17940,4/12/17 09:24,30.5,60,1.75402587,5,1,2,1
17941,4/12/17 09:29,31,60.5,1.782284825,5,1,2,1
17942,4/12/17 09:34,31,60,1.804845392,5,1,2,1
17943,4/12/17 09:39,30.5,60,1.75402587,5,1,2,1
17944,4/12/17 09:44,30.5,61.5,1.6882499,5,1,2,1
17945,4/12/17 09:49,31,60.5,1.782284825,5,1,2,1
17946,4/12/17 09:54,31,60.5,1.782284825,5,1,2,1
17947,4/12/17 09:59,31,60,1.804845392,5,1,2,1
17948,4/12/17 10:04,31,61,1.759724258,5,1,2,1
17949,4/12/17 10:09,31,59.5,1.82740596,5,1,2,1
17950,4/12/17 10:14,31,51.5,2.188375038,5,1,2,1
17951,4/12/17 10:19,30.5,50,2.192532338,5,1,2,1
17952,4/12/17 10:24,30,53,2.002737705,5,1,2,1
17953,4/12/17 10:29,30,53,2.002737705,5,1,2,1
17954,4/12/17 10:34,29.5,52.5,1.966636108,5,1,2,1
17955,4/12/17 10:39,29.5,53.5,1.925233243,5,1,2,1
17956,4/12/17 10:44,29.5,54,1.90453181,5,1,2,1
17957,4/12/17 10:49,29,54.5,1.830204811,5,1,2,1
17958,4/12/17 10:54,29,54.5,1.830204811,5,1,2,1
17959,4/12/17 10:59,29,54.5,1.830204811,5,1,2,1
17960,4/12/17 11:04,29,54.5,1.830204811,5,1,2,1
17961,4/12/17 11:09,29,54.5,1.830204811,5,1,2,1
17962,4/12/17 11:14,29,54.5,1.830204811,5,1,2,1
17963,4/12/17 11:19,29,54.5,1.830204811,5,1,2,1
17964,4/12/17 11:24,29,54,1.850316952,5,1,2,1
17965,4/12/17 11:29,29,54,1.850316952,5,1,2,1
17966,4/12/17 11:34,29,51.5,1.950877656,5,1,2,1
17967,4/12/17 11:39,29,52,1.930765515,5,1,2,1
17968,4/12/17 11:44,29.5,52.5,1.966636108,5,1,2,1
17969,4/12/17 11:49,29.5,53,1.945934676,5,1,2,1
17970,4/12/17 11:54,29.5,50.5,2.049441839,5,1,2,1
17971,4/12/17 11:59,29.5,51.5,2.008038974,5,1,2,1
17972,4/12/17 12:04,29.5,50.5,2.049441839,5,1,2,1
17973,4/12/17 12:09,29.5,52.5,1.966636108,5,1,2,1
17974,4/12/17 12:14,29.5,51.5,2.008038974,5,1,2,1
17975,4/12/17 12:19,29.5,51.5,2.008038974,5,1,2,1
17976,4/12/17 12:24,29.5,52.5,1.966636108,5,1,2,1
17977,4/12/17 12:29,29.5,51.5,2.008038974,5,1,2,1
17978,4/12/17 12:34,29.5,52.5,1.966636108,5,1,2,1
17979,4/12/17 12:39,29.5,49,2.111546137,5,1,2,1
17980,4/12/17 12:44,29.5,45,2.277157599,5,1,2,1
17981,4/12/17 12:49,29.5,45,2.277157599,5,1,2,1
17982,4/12/17 12:54,29.5,44,2.318560465,5,1,2,1
17983,4/12/17 12:59,29.5,42.5,2.380664763,5,1,2,1
17984,4/12/17 13:04,29.5,43,2.35996333,5,1,2,1
17985,4/12/17 13:09,29.5,41.5,2.422067628,5,1,2,1
17986,4/12/17 13:14,29,42,2.333008331,5,1,2,1
17987,4/12/17 13:19,29.5,41.5,2.422067628,5,1,2,1
17988,4/12/17 13:24,29,40.5,2.393344753,5,1,2,1
17989,4/12/17 13:29,29,39.5,2.433569035,5,1,2,1
17990,4/12/17 13:34,29,37,2.534129739,5,1,2,1
17991,4/12/17 13:39,29,35.5,2.594466161,5,1,2,1
17992,4/12/17 13:44,29.5,35,2.691186254,5,1,2,1
17993,4/12/17 13:49,29,34.5,2.634690443,5,1,2,1
17994,4/12/17 13:54,29,34,2.654802583,5,1,2,1
17995,4/12/17 13:59,29,34.5,2.634690443,5,1,2,1
17996,4/12/17 14:04,29,34.5,2.634690443,5,1,2,1
17997,4/12/17 14:09,29,34,2.654802583,5,1,2,1
17998,4/12/17 14:14,29,34.5,2.634690443,5,1,2,1
17999,4/12/17 14:19,29,34.5,2.634690443,5,1,2,1
18000,4/12/17 14:24,29,34,2.654802583,5,1,2,1
18001,4/12/17 14:29,29,35,2.614578302,5,1,2,1
18002,4/12/17 14:34,29.5,32.5,2.794693417,5,1,2,1
18003,4/12/17 14:39,29.5,32,2.81539485,5,1,2,1
18004,4/12/17 14:44,29.5,32,2.81539485,5,1,2,1
18005,4/12/17 14:49,29.5,31,2.856797715,5,1,2,1
18006,4/12/17 14:54,29.5,30.5,2.877499148,5,1,2,1
18007,4/12/17 14:59,29.5,30.5,2.877499148,5,1,2,1
18008,4/12/17 15:04,29.5,30,2.898200581,5,1,2,1
18009,4/12/17 15:09,29.5,30,2.898200581,5,1,2,1
18010,4/12/17 15:14,29.5,30,2.898200581,5,1,2,1
18011,4/12/17 15:19,29.5,29.5,2.918902013,5,1,2,1
18012,4/12/17 15:24,29.5,29.5,2.918902013,5,1,2,1
18013,4/12/17 15:29,29,33.5,2.674914724,5,1,2,1
18014,4/12/17 15:34,29,37.5,2.514017598,5,1,2,1
18015,4/12/17 15:39,29,38.5,2.473793316,5,1,2,1
18016,4/12/17 15:44,28.5,40,2.344503578,5,1,2,1
18017,4/12/17 15:49,28.5,40.5,2.324966048,5,1,2,1
18018,4/12/17 15:54,28.5,41.5,2.285890988,5,1,2,1
18019,4/12/17 15:59,28.5,42,2.266353458,5,1,2,1
18020,4/12/17 16:04,28.5,42.5,2.246815928,5,1,2,1
18021,4/12/17 16:09,28.5,43,2.227278399,5,1,2,1
18022,4/12/17 16:14,29,42.5,2.31289619,5,1,2,1
18023,4/12/17 16:19,29,43,2.292784049,5,1,2,1
18024,4/12/17 16:24,29,43,2.292784049,5,1,2,1
18025,4/12/17 16:29,29,43.5,2.272671909,5,1,2,1
18026,4/12/17 16:34,29,43,2.292784049,5,1,2,1
18027,4/12/17 16:39,29,43,2.292784049,5,1,2,1
18028,4/12/17 16:44,29,44,2.252559768,5,1,2,1
18029,4/12/17 16:49,29,43.5,2.272671909,5,1,2,1
18030,4/12/17 16:54,29,44,2.252559768,5,1,2,1
18031,4/12/17 16:59,29,43.5,2.272671909,5,1,2,1
18032,4/12/17 17:04,29,44,2.252559768,5,1,2,1
18033,4/12/17 17:09,29,44,2.252559768,5,1,2,1
18034,4/12/17 17:14,29,43,2.292784049,5,1,2,1
18035,4/12/17 17:19,28.5,37,2.461728756,5,1,2,1
18036,4/12/17 17:24,26.5,37.5,2.17247318,5,1,2,1
18037,4/12/17 17:28,26.5,40.5,2.068194468,5,1,2,1
18038,4/12/17 17:33,25.5,36.5,2.080412273,5,1,2,1
18039,4/12/17 17:38,24,39,1.827232149,5,1,2,1
18040,4/12/17 17:43,23.5,40,1.743999914,5,1,2,1
18041,4/12/17 17:48,22.5,41.5,1.600533987,5,1,2,1
18042,4/12/17 17:53,22.5,42,1.586854209,5,1,2,1
18043,4/12/17 17:58,22,43,1.512745376,5,1,2,1
18044,4/12/17 18:03,21.5,43.5,1.454356947,5,1,2,1
18045,4/12/17 18:08,21.5,44,1.441486532,5,1,2,1
18046,4/12/17 18:13,21.5,44.5,1.428616116,5,1,2,1
18047,4/12/17 18:18,21,44.5,1.385467938,5,1,2,1
18048,4/12/17 18:23,21,45,1.372986245,5,1,2,1
18049,4/12/17 18:28,21,45,1.372986245,5,1,2,1
18050,4/12/17 18:33,21,45,1.372986245,5,1,2,1
18051,4/12/17 18:38,21,45,1.372986245,5,1,2,1
18052,4/12/17 18:43,21,45.5,1.360504552,5,1,2,1
18053,4/12/17 18:48,20.5,45.5,1.319258785,5,1,2,1
18054,4/12/17 18:53,20.5,45.5,1.319258785,5,1,2,1
18055,4/12/17 18:58,20.5,45,1.331362077,5,1,2,1
18056,4/12/17 19:03,20.5,45,1.331362077,5,1,2,1
18057,4/12/17 19:08,20.5,45,1.331362077,5,1,2,1
18058,4/12/17 19:13,20.5,45,1.331362077,5,1,2,1
18059,4/12/17 19:18,20.5,45,1.331362077,5,1,2,1
18060,4/12/17 19:23,20.5,45,1.331362077,5,1,2,1
18061,4/12/17 19:28,20.5,45,1.331362077,5,1,2,1
18062,4/12/17 19:33,20.5,45,1.331362077,5,1,2,1
18063,4/12/17 19:38,20.5,45,1.331362077,5,1,2,1
18064,4/12/17 19:43,20.5,45,1.331362077,5,1,2,1
18065,4/12/17 19:48,20.5,45,1.331362077,5,1,2,1
18066,4/12/17 19:53,20.5,45.5,1.319258785,5,1,2,1
18067,4/12/17 19:58,20.5,45.5,1.319258785,5,1,2,1
18068,4/12/17 20:03,20.5,45.5,1.319258785,5,2,2,1
18069,4/12/17 20:08,20.5,45.5,1.319258785,5,2,2,1
18070,4/12/17 20:13,20.5,45.5,1.319258785,5,2,2,1
18071,4/12/17 20:18,21.5,50.5,1.274171131,5,2,2,1
18072,4/12/17 20:23,22,65.5,0.915609043,5,2,2,1
18073,4/12/17 20:28,25.5,56,1.441545512,5,2,2,1
18074,4/12/17 20:33,27.5,52,1.769387368,5,2,2,1
18075,4/12/17 20:38,28.5,49,1.992828041,5,2,2,1
18076,4/12/17 20:43,29.5,47.5,2.173650436,5,2,2,1
18077,4/12/17 20:48,29.5,46.5,2.215053301,5,2,2,1
18078,4/12/17 20:53,30,46,2.301017788,5,2,2,1
18079,4/12/17 20:58,30,47,2.258406348,5,2,2,1
18080,4/12/17 21:03,29,48,2.091662642,5,2,2,1
18081,4/12/17 21:08,25.5,55.5,1.457926711,5,2,2,1
18082,4/12/17 21:13,23.5,60,1.162666609,5,2,2,1
18083,4/12/17 21:18,22.5,65,0.957584437,5,2,2,1
18084,4/12/17 21:23,22,67,0.875799955,5,2,2,1
18085,4/12/17 21:28,21.5,69,0.797965759,5,2,2,1
18086,4/12/17 21:33,21,68.5,0.786346668,5,2,2,1
18087,4/12/17 21:38,21,70.5,0.736419895,5,2,2,1
18088,4/12/17 21:43,20.5,71,0.701990913,5,2,2,1
18089,4/12/17 21:48,20.5,70,0.726197496,5,2,2,1
18090,4/12/17 21:53,20.5,71,0.701990913,5,2,2,1
18091,4/12/17 21:58,20.5,70,0.726197496,5,2,2,1
18092,4/12/17 22:03,20.5,71,0.701990913,5,2,2,1
18093,4/12/17 22:08,20.5,72.5,0.665681038,5,2,2,1
18094,4/12/17 22:13,20.5,72.5,0.665681038,5,2,2,1
18095,4/12/17 22:18,20.5,72,0.67778433,5,2,2,1
18096,4/12/17 22:23,20.5,71,0.701990913,5,2,2,1
18097,4/12/17 22:28,20.5,72,0.67778433,5,2,2,1
18098,4/12/17 22:33,20.5,71.5,0.689887622,5,2,2,1
18099,4/12/17 22:38,20.5,72,0.67778433,5,2,2,1
18100,4/12/17 22:43,20,71.5,0.668893717,5,2,2,1
18101,4/12/17 22:48,20.5,72.5,0.665681038,5,2,2,1
18102,4/12/17 22:53,20.5,73,0.653577747,5,2,2,1
18103,4/12/17 22:58,20.5,73,0.653577747,5,2,2,1
18104,4/12/17 23:03,20.5,72.5,0.665681038,5,2,2,1
18105,4/12/17 23:08,20.5,71.5,0.689887622,5,2,2,1
18106,4/12/17 23:13,20.5,73,0.653577747,5,2,2,1
18107,4/12/17 23:18,20,73,0.633688784,5,2,2,1
18108,4/12/17 23:23,20.5,72,0.67778433,5,2,2,1
18109,4/12/17 23:28,20.5,72.5,0.665681038,5,2,2,1
18110,4/12/17 23:33,20,72,0.657158739,5,2,2,1
18111,4/12/17 23:38,20.5,72.5,0.665681038,5,2,2,1
18112,4/12/17 23:43,20.5,72,0.67778433,5,2,2,1
18113,4/12/17 23:48,20,72.5,0.645423762,5,2,2,1
18114,4/12/17 23:53,20,72,0.657158739,5,2,2,1
18115,4/12/17 23:58,20.5,72.5,0.665681038,5,2,2,1
18116,4/13/17 00:03,20.5,72.5,0.665681038,5,2,2,1
18117,4/13/17 00:08,20,72,0.657158739,5,2,2,1
18118,4/13/17 00:13,20,73,0.633688784,5,2,2,1
18119,4/13/17 00:18,20.5,71.5,0.689887622,5,2,2,1
18120,4/13/17 00:23,20,72,0.657158739,5,2,2,1
18121,4/13/17 00:28,20,72,0.657158739,5,2,2,1
18122,4/13/17 00:33,20,72.5,0.645423762,5,2,2,1
18123,4/13/17 00:38,20.5,72,0.67778433,5,2,2,1
18124,4/13/17 00:43,20,72.5,0.645423762,5,2,2,1
18125,4/13/17 00:48,20,72.5,0.645423762,5,2,2,1
18126,4/13/17 00:53,20.5,72,0.67778433,5,2,2,1
18127,4/13/17 00:58,20,72,0.657158739,5,2,2,1
18128,4/13/17 01:03,20,72,0.657158739,5,2,2,1
18129,4/13/17 01:08,20,72.5,0.645423762,5,2,2,1
18130,4/13/17 01:13,20.5,72,0.67778433,5,2,2,1
18131,4/13/17 01:18,20,71.5,0.668893717,5,2,2,1
18132,4/13/17 01:23,20.5,72,0.67778433,5,2,2,1
18133,4/13/17 01:28,20.5,71.5,0.689887622,5,2,2,1
18134,4/13/17 01:33,20,71.5,0.668893717,5,2,2,1
18135,4/13/17 01:38,20,71.5,0.668893717,5,2,2,1
18136,4/13/17 01:43,20,71.5,0.668893717,5,2,2,1
18137,4/13/17 01:48,20,71.5,0.668893717,5,2,2,1
18138,4/13/17 01:53,20,71.5,0.668893717,5,2,2,1
18139,4/13/17 01:58,20,71.5,0.668893717,5,2,2,1
18140,4/13/17 02:03,20,72,0.657158739,5,2,2,1
18141,4/13/17 02:08,20.5,71.5,0.689887622,5,2,2,1
18142,4/13/17 02:13,20.5,71,0.701990913,5,2,2,1
18143,4/13/17 02:18,20.5,71,0.701990913,5,2,2,1
18144,4/13/17 02:23,20.5,71,0.701990913,5,2,2,1
18145,4/13/17 02:28,20.5,71,0.701990913,5,2,2,1
18146,4/13/17 02:33,20,72,0.657158739,5,2,2,1
18147,4/13/17 02:38,20,72,0.657158739,5,2,2,1
18148,4/13/17 02:43,20,71.5,0.668893717,5,2,2,1
18149,4/13/17 02:48,20.5,71.5,0.689887622,5,2,2,1
18150,4/13/17 02:53,20,71.5,0.668893717,5,2,2,1
18151,4/13/17 02:58,20,71.5,0.668893717,5,2,2,1
18152,4/13/17 03:03,20,71.5,0.668893717,5,2,2,1
18153,4/13/17 03:08,20,72,0.657158739,5,2,2,1
18154,4/13/17 03:13,20,71.5,0.668893717,5,2,2,1
18155,4/13/17 03:18,20.5,71.5,0.689887622,5,2,2,1
18156,4/13/17 03:23,20,71.5,0.668893717,5,2,2,1
18157,4/13/17 03:28,20,71.5,0.668893717,5,2,2,1
18158,4/13/17 03:33,20,71,0.680628694,5,2,2,1
